id,first_name,last_name,email,gender,part_time_job,absence_days,extracurricular_activities,weekly_self_study_hours,career_aspiration,,SCHOOL NAME,math_score,MATHSCORE,history_score,HISTORY SCORE,physics_score,PHYSIC SCORE SCALE,chemistry_score,CHEMISTRY SCORE,biology_score,BIO SCORE,english_score,ENGLISH SCORE,geography_score,GEOGRAPHY SCORE,QUESTION 1,QUESTION 2,QUESTION 3
1839,Heather,Gutierrez,heather.gutierrez.1839@gslingacademy.com,female,FALSE,3,FALSE,19,Unknown,,Kingdom College,93,A,73,C,67,D,100,A,63,D,92,A,86,B,,,
1840,Cynthia,Hodges,cynthia.hodges.1840@gslingacademy.com,female,FALSE,10,TRUE,2,Business Owner,,Kingdom College,79,C,95,A,70,C,92,A,63,D,57,D,67,D,,,
1841,Danielle,Kelley,danielle.kelley.1841@gslingacademy.com,female,FALSE,2,FALSE,29,Unknown,,Kingdom College,97,A,86,B,72,C,81,B,85,B,70,C,72,C,,,
1842,Michael,Mccall,michael.mccall.1842@gslingacademy.com,male,FALSE,1,FALSE,14,Banker,,Kingdom College,78,C,66,D,92,A,61,D,98,A,76,C,99,A,,,
1843,Dylan,Edwards,dylan.edwards.1843@gslingacademy.com,male,FALSE,4,FALSE,19,Accountant,,Kingdom College,83,B,60,D,95,A,68,D,33,F,62,D,73,C,,,
1844,Franklin,Riley,franklin.riley.1844@gslingacademy.com,male,FALSE,0,FALSE,29,Stock Investor,,Kingdom College,86,B,95,A,61,D,96,A,89,B,99,A,84,B,,,
1845,Caitlin,Duncan,caitlin.duncan.1845@gslingacademy.com,female,FALSE,1,FALSE,2,Artist,,Kingdom College,87,B,78,C,74,C,75,C,95,A,69,D,99,A,,,
1846,Robin,Reeves,robin.reeves.1846@gslingacademy.com,female,FALSE,6,FALSE,25,Lawyer,,Kingdom College,81,B,82,B,69,D,94,A,88,B,95,A,84,B,,,
1847,Rebecca,Gibbs,rebecca.gibbs.1847@gslingacademy.com,female,FALSE,0,FALSE,6,Government Officer,,Kingdom College,83,B,73,C,83,B,66,D,93,A,68,D,89,B,,,
1848,Peter,Santos,peter.santos.1848@gslingacademy.com,male,FALSE,2,TRUE,11,Banker,,Kingdom College,81,B,85,B,91,A,94,A,97,A,93,A,65,D,,,
1849,Daryl,Arnold,daryl.arnold.1849@gslingacademy.com,male,FALSE,1,TRUE,4,Designer,,Kingdom College,65,D,95,A,89,B,96,A,78,C,85,B,80,B,,,
1850,Michael,Davis,michael.davis.1850@gslingacademy.com,male,FALSE,2,FALSE,33,Lawyer,,Kingdom College,83,B,91,A,76,C,71,C,82,B,82,B,79,C,,,
1851,Leslie,Cox,leslie.cox.1851@gslingacademy.com,female,FALSE,3,TRUE,22,Doctor,,Kingdom College,98,A,79,C,87,B,86,B,98,A,85,B,85,B,,,
1852,Jamie,Carter,jamie.carter.1852@gslingacademy.com,female,FALSE,0,FALSE,34,Doctor,,Kingdom College,83,B,84,B,91,A,84,B,85,B,91,A,92,A,,,
1853,Shane,Payne,shane.payne.1853@gslingacademy.com,male,FALSE,1,FALSE,22,Software Engineer,,Kingdom College,85,B,60,D,85,B,76,C,90,A,75,C,93,A,,,
1854,Kimberly,Haley,kimberly.haley.1854@gslingacademy.com,female,FALSE,10,FALSE,5,Business Owner,,Kingdom College,68,D,66,D,82,B,63,D,91,A,67,D,89,B,,,
1855,George,Duran,george.duran.1855@gslingacademy.com,male,FALSE,1,FALSE,11,Government Officer,,Kingdom College,86,B,82,B,60,D,65,D,83,B,69,D,78,C,,,
1856,Donald,Carney,donald.carney.1856@gslingacademy.com,male,FALSE,1,FALSE,12,Government Officer,,Kingdom College,83,B,87,B,87,B,80,B,81,B,79,C,98,A,,,
1857,Michelle,Brown,michelle.brown.1857@gslingacademy.com,female,FALSE,2,FALSE,35,Unknown,,Kingdom College,92,A,92,A,99,A,87,B,100,A,88,B,97,A,,,
1858,Elizabeth,Hawkins,elizabeth.hawkins.1858@gslingacademy.com,female,FALSE,0,FALSE,6,Real Estate Developer,,Kingdom College,91,A,66,D,91,A,62,D,70,C,87,B,90,A,,,
1859,Johnny,Gomez,johnny.gomez.1859@gslingacademy.com,male,FALSE,9,TRUE,0,Business Owner,,Kingdom College,53,D,95,A,87,B,60,D,68,D,74,C,68,D,,,
1860,Christopher,Mcconnell,christopher.mcconnell.1860@gslingacademy.com,male,FALSE,2,TRUE,26,Lawyer,,Kingdom College,73,C,85,B,80,B,64,D,69,D,95,A,64,D,,,
1861,Kyle,Rodriguez,kyle.rodriguez.1861@gslingacademy.com,male,FALSE,0,FALSE,19,Banker,,Kingdom College,97,A,95,A,91,A,97,A,96,A,90,A,67,D,,,
1862,Rhonda,Cook,rhonda.cook.1862@gslingacademy.com,female,FALSE,0,FALSE,3,Government Officer,,Kingdom College,91,A,97,A,72,C,62,D,86,B,78,C,72,C,,,
1863,Nathan,Fitzpatrick,nathan.fitzpatrick.1863@gslingacademy.com,male,FALSE,1,FALSE,14,Banker,,Kingdom College,91,A,65,D,75,C,60,D,93,A,79,C,82,B,,,
1864,John,Mitchell,john.mitchell.1864@gslingacademy.com,male,FALSE,9,FALSE,12,Writer,,Kingdom College,81,B,72,C,87,B,84,B,97,A,94,A,89,B,,,
1865,Billy,Compton,billy.compton.1865@gslingacademy.com,male,FALSE,1,FALSE,18,Software Engineer,,Kingdom College,92,A,99,A,100,A,64,D,100,A,65,D,99,A,,,
1866,Richard,Chavez,richard.chavez.1866@gslingacademy.com,male,FALSE,5,FALSE,4,Business Owner,,Kingdom College,85,B,53,D,95,A,76,C,61,D,88,B,82,B,,,
1867,Victor,Andrade,victor.andrade.1867@gslingacademy.com,male,FALSE,1,FALSE,34,Construction Engineer,,Kingdom College,83,B,60,D,80,B,92,A,84,B,60,D,70,C,,,
1868,Gregory,Lee,gregory.lee.1868@gslingacademy.com,male,FALSE,2,FALSE,21,Unknown,,Kingdom College,92,A,85,B,78,C,87,B,64,D,79,C,74,C,,,
1869,Alexandra,Blackburn,alexandra.blackburn.1869@gslingacademy.com,female,FALSE,3,TRUE,5,Real Estate Developer,,Kingdom College,80,B,88,B,94,A,60,D,65,D,63,D,91,A,,,
1870,Kristopher,Murray,kristopher.murray.1870@gslingacademy.com,male,FALSE,1,TRUE,16,Accountant,,Kingdom College,87,B,81,B,69,D,82,B,70,C,62,D,66,D,,,
1871,Wanda,Pearson,wanda.pearson.1871@gslingacademy.com,female,FALSE,0,FALSE,31,Scientist,,Kingdom College,88,B,61,D,95,A,91,A,99,A,64,D,90,A,,,
1872,Denise,Rose,denise.rose.1872@gslingacademy.com,female,TRUE,6,FALSE,1,Business Owner,,Kingdom College,41,NOSCORE,83,B,54,D,87,B,97,A,65,D,69,D,,,
1873,Andrew,Reed,andrew.reed.1873@gslingacademy.com,male,FALSE,3,FALSE,35,Banker,,Kingdom College,87,B,93,A,88,B,97,A,91,A,88,B,88,B,,,
1874,David,Castro,david.castro.1874@gslingacademy.com,male,FALSE,1,TRUE,41,Doctor,,Kingdom College,89,B,95,A,97,A,99,A,87,B,90,A,91,A,,,
1875,Tim,Duncan,tim.duncan.1875@gslingacademy.com,male,TRUE,5,TRUE,1,Business Owner,,Kingdom College,89,B,53,D,77,C,96,A,76,C,63,D,90,A,,,
1876,Joshua,Walker,joshua.walker.1876@gslingacademy.com,male,FALSE,2,FALSE,6,Real Estate Developer,,Kingdom College,53,D,97,A,81,B,86,B,71,C,87,B,78,C,,,
1877,Julie,Rogers,julie.rogers.1877@gslingacademy.com,female,FALSE,3,FALSE,30,Scientist,,Kingdom College,92,A,88,B,99,A,92,A,89,B,66,D,76,C,,,
1878,Gina,Gilbert,gina.gilbert.1878@gslingacademy.com,female,FALSE,3,FALSE,32,Banker,,Kingdom College,85,B,84,B,66,D,66,D,78,C,98,A,69,D,,,
1879,Miguel,Nicholson,miguel.nicholson.1879@gslingacademy.com,male,FALSE,2,FALSE,18,Software Engineer,,Kingdom College,89,B,67,D,93,A,83,B,65,D,94,A,67,D,,,
1880,Daniel,Murray,daniel.murray.1880@gslingacademy.com,male,FALSE,1,FALSE,2,Business Owner,,Kingdom College,98,A,92,A,82,B,56,D,71,C,79,C,89,B,,,
1881,Lauren,Ellis,lauren.ellis.1881@gslingacademy.com,female,FALSE,5,FALSE,5,Business Owner,,Kingdom College,66,D,52,D,71,C,76,C,67,D,72,C,60,D,,,
1882,Bridget,Martin,bridget.martin.1882@gslingacademy.com,female,FALSE,2,FALSE,32,Lawyer,,Kingdom College,90,A,96,A,95,A,80,B,93,A,95,A,67,D,,,
1883,Maureen,Hart,maureen.hart.1883@gslingacademy.com,female,TRUE,2,FALSE,18,Teacher,,Kingdom College,84,B,93,A,74,C,76,C,95,A,90,A,64,D,,,
1884,Sabrina,Davis,sabrina.davis.1884@gslingacademy.com,female,FALSE,7,FALSE,27,Lawyer,,Kingdom College,88,B,81,B,73,C,70,C,60,D,95,A,68,D,,,
1885,Richard,Davis,richard.davis.1885@gslingacademy.com,male,FALSE,3,FALSE,9,Unknown,,Kingdom College,66,D,61,D,97,A,61,D,60,D,61,D,98,A,,,
1886,Angela,Koch,angela.koch.1886@gslingacademy.com,female,FALSE,2,FALSE,15,Teacher,,Kingdom College,86,B,63,D,82,B,61,D,96,A,98,A,83,B,,,
1887,William,Smith,william.smith.1887@gslingacademy.com,male,FALSE,9,FALSE,1,Business Owner,,Kingdom College,60,D,72,C,66,D,95,A,67,D,78,C,94,A,,,
1888,Catherine,Coffey,catherine.coffey.1888@gslingacademy.com,female,FALSE,10,FALSE,2,Business Owner,,Kingdom College,41,NOSCORE,59,D,69,D,70,C,100,A,65,D,72,C,,,
1889,Christopher,Pace,christopher.pace.1889@gslingacademy.com,male,FALSE,2,FALSE,31,Software Engineer,,Kingdom College,94,A,62,D,66,D,95,A,66,D,64,D,62,D,,,
1890,Rachel,Reeves,rachel.reeves.1890@gslingacademy.com,female,FALSE,3,FALSE,2,Artist,,Kingdom College,64,D,69,D,79,C,89,B,72,C,64,D,82,B,,,
1891,Jillian,Arroyo,jillian.arroyo.1891@gslingacademy.com,female,TRUE,4,FALSE,2,Game Developer,,Kingdom College,99,A,97,A,87,B,93,A,79,C,83,B,94,A,,,
1892,Patricia,Douglas,patricia.douglas.1892@gslingacademy.com,female,TRUE,6,FALSE,5,Business Owner,,Kingdom College,46,NOSCORE,53,D,92,A,71,C,90,A,76,C,81,B,,,
1893,Brandon,Butler,brandon.butler.1893@gslingacademy.com,male,FALSE,1,FALSE,21,Software Engineer,,Kingdom College,89,B,87,B,81,B,67,D,93,A,98,A,68,D,,,
1894,Erica,Valdez,erica.valdez.1894@gslingacademy.com,female,FALSE,6,FALSE,12,Designer,,Kingdom College,83,B,79,C,87,B,66,D,78,C,93,A,82,B,,,
1895,Alexis,Byrd,alexis.byrd.1895@gslingacademy.com,female,TRUE,5,FALSE,0,Business Owner,,Kingdom College,51,D,55,D,87,B,51,D,77,C,87,B,65,D,,,
1896,James,Simpson,james.simpson.1896@gslingacademy.com,male,FALSE,5,FALSE,26,Accountant,,Kingdom College,79,C,90,A,82,B,92,A,70,C,60,D,80,B,,,
1897,Robert,Campbell,robert.campbell.1897@gslingacademy.com,male,FALSE,3,FALSE,15,Accountant,,Kingdom College,97,A,73,C,64,D,95,A,71,C,68,D,78,C,,,
1898,Nicole,Smith,nicole.smith.1898@gslingacademy.com,female,TRUE,1,FALSE,14,Accountant,,Kingdom College,100,A,68,D,85,B,85,B,62,D,63,D,92,A,,,
1899,Patricia,Porter,patricia.porter.1899@gslingacademy.com,female,FALSE,6,FALSE,9,Teacher,,Kingdom College,70,C,99,A,60,D,79,C,71,C,79,C,75,C,,,
1900,Brian,Chan,brian.chan.1900@gslingacademy.com,male,FALSE,2,FALSE,19,Unknown,,Kingdom College,70,C,66,D,90,A,74,C,100,A,96,A,81,B,,,
1901,Katherine,Norman,katherine.norman.1901@gslingacademy.com,female,FALSE,7,FALSE,17,Teacher,,Kingdom College,67,D,80,B,86,B,98,A,83,B,82,B,76,C,,,
1902,Pamela,Gomez,pamela.gomez.1902@gslingacademy.com,female,FALSE,3,TRUE,9,Real Estate Developer,,Kingdom College,71,C,95,A,72,C,88,B,89,B,78,C,67,D,,,
1903,Amy,Morrow,amy.morrow.1903@gslingacademy.com,female,FALSE,5,TRUE,14,Banker,,Kingdom College,87,B,64,D,68,D,60,D,81,B,75,C,67,D,,,
1904,Luke,Hernandez,luke.hernandez.1904@gslingacademy.com,male,FALSE,1,TRUE,3,Game Developer,,Kingdom College,80,B,79,C,94,A,74,C,83,B,83,B,61,D,,,
1905,Roberto,Rodriguez,roberto.rodriguez.1905@gslingacademy.com,male,TRUE,9,TRUE,22,Software Engineer,,Kingdom College,94,A,80,B,72,C,90,A,60,D,78,C,94,A,,,
1906,Carla,Jackson,carla.jackson.1906@gslingacademy.com,female,FALSE,3,FALSE,10,Real Estate Developer,,Kingdom College,83,B,91,A,82,B,93,A,71,C,80,B,85,B,,,
1907,Aaron,Allen,aaron.allen.1907@gslingacademy.com,male,TRUE,1,FALSE,1,Business Owner,,Kingdom College,63,D,69,D,57,D,60,D,80,B,92,A,62,D,,,
1908,Wendy,Burch,wendy.burch.1908@gslingacademy.com,female,FALSE,0,FALSE,10,Unknown,,Kingdom College,93,A,78,C,72,C,66,D,73,C,76,C,68,D,,,
1909,Sarah,Hansen,sarah.hansen.1909@gslingacademy.com,female,FALSE,2,FALSE,36,Doctor,,Kingdom College,94,A,100,A,95,A,92,A,95,A,88,B,88,B,,,
1910,Amy,Dominguez,amy.dominguez.1910@gslingacademy.com,female,FALSE,3,FALSE,34,Software Engineer,,Kingdom College,99,A,75,C,87,B,76,C,95,A,99,A,67,D,,,
1911,Mark,Jacobs,mark.jacobs.1911@gslingacademy.com,male,FALSE,3,FALSE,32,Doctor,,Kingdom College,82,B,98,A,100,A,100,A,100,A,64,D,87,B,,,
1912,Melissa,Mendoza,melissa.mendoza.1912@gslingacademy.com,female,FALSE,2,FALSE,28,Software Engineer,,Kingdom College,95,A,82,B,100,A,60,D,77,C,95,A,80,B,,,
1913,Bethany,Thomas,bethany.thomas.1913@gslingacademy.com,female,TRUE,10,FALSE,3,Business Owner,,Kingdom College,55,D,92,A,59,D,78,C,61,D,83,B,60,D,,,
1914,Michael,Webb,michael.webb.1914@gslingacademy.com,male,FALSE,2,FALSE,32,Software Engineer,,Kingdom College,90,A,90,A,82,B,64,D,75,C,82,B,93,A,,,
1915,Gregory,Cole,gregory.cole.1915@gslingacademy.com,male,FALSE,2,FALSE,4,Business Owner,,Kingdom College,46,NOSCORE,77,C,90,A,78,C,66,D,76,C,86,B,,,
1916,Jeffrey,Miller,jeffrey.miller.1916@gslingacademy.com,male,FALSE,2,FALSE,21,Accountant,,Kingdom College,91,A,100,A,98,A,96,A,66,D,87,B,65,D,,,
1917,Rebecca,Castillo,rebecca.castillo.1917@gslingacademy.com,female,FALSE,1,TRUE,22,Writer,,Kingdom College,72,C,100,A,78,C,100,A,98,A,92,A,97,A,,,
1918,Amanda,Green,amanda.green.1918@gslingacademy.com,female,FALSE,4,FALSE,28,Banker,,Kingdom College,79,C,87,B,98,A,87,B,99,A,94,A,88,B,,,
1919,Joseph,Hess,joseph.hess.1919@gslingacademy.com,male,FALSE,3,FALSE,35,Construction Engineer,,Kingdom College,85,B,90,A,96,A,95,A,95,A,88,B,90,A,,,
1920,Kyle,Novak,kyle.novak.1920@gslingacademy.com,male,FALSE,1,FALSE,35,Lawyer,,Kingdom College,100,A,87,B,85,B,90,A,92,A,99,A,94,A,,,
1921,Kara,Coleman,kara.coleman.1921@gslingacademy.com,female,FALSE,4,TRUE,16,Banker,,Kingdom College,96,A,70,C,65,D,63,D,97,A,97,A,98,A,,,
1922,Daniel,Martin,daniel.martin.1922@gslingacademy.com,male,FALSE,1,TRUE,20,Banker,,Kingdom College,85,B,96,A,71,C,67,D,98,A,92,A,91,A,,,
1923,Andrea,Richards,andrea.richards.1923@gslingacademy.com,female,FALSE,4,FALSE,27,Software Engineer,,Kingdom College,90,A,82,B,98,A,61,D,92,A,67,D,80,B,,,
1924,Sydney,Clay,sydney.clay.1924@gslingacademy.com,female,FALSE,6,FALSE,14,Banker,,Kingdom College,94,A,96,A,94,A,99,A,67,D,98,A,67,D,,,
1925,Jeremy,Tran,jeremy.tran.1925@gslingacademy.com,male,FALSE,1,FALSE,35,Construction Engineer,,Kingdom College,98,A,85,B,100,A,94,A,93,A,92,A,94,A,,,
1926,Michael,Hayden,michael.hayden.1926@gslingacademy.com,male,TRUE,6,FALSE,2,Business Owner,,Kingdom College,62,D,54,D,77,C,60,D,74,C,62,D,76,C,,,
1927,Antonio,Beasley,antonio.beasley.1927@gslingacademy.com,male,FALSE,4,FALSE,3,Artist,,Kingdom College,63,D,97,A,80,B,84,B,90,A,63,D,64,D,,,
1928,Michelle,Lopez,michelle.lopez.1928@gslingacademy.com,female,FALSE,2,FALSE,32,Lawyer,,Kingdom College,72,C,95,A,71,C,74,C,84,B,97,A,66,D,,,
1929,Catherine,Brooks,catherine.brooks.1929@gslingacademy.com,female,TRUE,6,TRUE,33,Software Engineer,,Kingdom College,94,A,90,A,79,C,69,D,100,A,72,C,98,A,,,
1930,Anita,Gonzalez,anita.gonzalez.1930@gslingacademy.com,female,FALSE,2,TRUE,24,Banker,,Kingdom College,99,A,84,B,94,A,76,C,62,D,79,C,67,D,,,
1931,James,Hudson,james.hudson.1931@gslingacademy.com,male,FALSE,2,FALSE,5,Unknown,,Kingdom College,81,B,91,A,85,B,64,D,82,B,90,A,94,A,,,
1932,Alicia,Rodriguez,alicia.rodriguez.1932@gslingacademy.com,female,FALSE,5,FALSE,8,Teacher,,Kingdom College,61,D,100,A,85,B,99,A,65,D,79,C,86,B,,,
1933,Tracy,Martinez,tracy.martinez.1933@gslingacademy.com,female,FALSE,2,TRUE,8,Teacher,,Kingdom College,68,D,95,A,76,C,97,A,91,A,78,C,71,C,,,
1934,Christopher,Montgomery,christopher.montgomery.1934@gslingacademy.com,male,FALSE,0,FALSE,21,Unknown,,Kingdom College,64,D,74,C,79,C,72,C,74,C,65,D,95,A,,,
1935,Sherri,Cruz,sherri.cruz.1935@gslingacademy.com,female,FALSE,1,TRUE,6,Government Officer,,Kingdom College,66,D,94,A,67,D,79,C,64,D,89,B,75,C,,,
1936,Elizabeth,Adams,elizabeth.adams.1936@gslingacademy.com,female,TRUE,0,FALSE,15,Software Engineer,,Kingdom College,100,A,95,A,72,C,77,C,66,D,68,D,76,C,,,
1937,Melissa,Simmons,melissa.simmons.1937@gslingacademy.com,female,TRUE,1,FALSE,12,Government Officer,,Kingdom College,74,C,86,B,70,C,94,A,71,C,70,C,63,D,,,
1938,Carol,Ramos,carol.ramos.1938@gslingacademy.com,female,FALSE,6,FALSE,1,Artist,,Kingdom College,96,A,66,D,76,C,71,C,94,A,72,C,86,B,,,
1939,Michael,Adams,michael.adams.1939@gslingacademy.com,male,FALSE,2,FALSE,14,Software Engineer,,Kingdom College,90,A,92,A,95,A,88,B,88,B,85,B,92,A,,,
1940,Michael,Wilson,michael.wilson.1940@gslingacademy.com,male,FALSE,3,FALSE,26,Accountant,,Kingdom College,92,A,86,B,61,D,78,C,56,D,68,D,85,B,,,
1941,Matthew,Gonzalez,matthew.gonzalez.1941@gslingacademy.com,male,TRUE,1,FALSE,31,Doctor,,Kingdom College,99,A,78,C,99,A,88,B,96,A,96,A,90,A,,,
1942,Lisa,Palmer,lisa.palmer.1942@gslingacademy.com,female,FALSE,4,FALSE,5,Unknown,,Kingdom College,63,D,68,D,91,A,82,B,90,A,86,B,75,C,,,
1943,Andrew,Olson,andrew.olson.1943@gslingacademy.com,male,FALSE,2,FALSE,28,Accountant,,Kingdom College,98,A,88,B,81,B,65,D,59,D,84,B,87,B,,,
1944,Jennifer,Johnson,jennifer.johnson.1944@gslingacademy.com,female,FALSE,1,TRUE,11,Unknown,,Kingdom College,87,B,61,D,62,D,66,D,67,D,81,B,65,D,,,
1945,Benjamin,Marks,benjamin.marks.1945@gslingacademy.com,male,FALSE,1,TRUE,19,Software Engineer,,Kingdom College,96,A,96,A,80,B,93,A,82,B,65,D,70,C,,,
1946,Christopher,Gonzales,christopher.gonzales.1946@gslingacademy.com,male,FALSE,3,FALSE,17,Stock Investor,,Kingdom College,80,B,98,A,99,A,90,A,64,D,86,B,93,A,,,
1947,Melissa,Finley,melissa.finley.1947@gslingacademy.com,female,FALSE,0,TRUE,30,Unknown,,Kingdom College,80,B,77,C,96,A,64,D,93,A,62,D,86,B,,,
1948,Tracy,Hendricks,tracy.hendricks.1948@gslingacademy.com,male,FALSE,2,FALSE,23,Software Engineer,,Kingdom College,91,A,79,C,70,C,94,A,77,C,83,B,81,B,,,
1949,Steven,Ramsey,steven.ramsey.1949@gslingacademy.com,male,FALSE,6,FALSE,0,Business Owner,,Kingdom College,91,A,96,A,78,C,70,C,50,D,50,D,69,D,,,
1950,Pamela,Smith,pamela.smith.1950@gslingacademy.com,female,FALSE,0,TRUE,19,Banker,,Kingdom College,83,B,70,C,72,C,65,D,63,D,88,B,94,A,,,
1951,Vicki,Jackson,vicki.jackson.1951@gslingacademy.com,female,FALSE,2,TRUE,33,Lawyer,,Kingdom College,89,B,89,B,69,D,87,B,69,D,97,A,79,C,,,
1952,Anne,Malone,anne.malone.1952@gslingacademy.com,female,TRUE,2,TRUE,1,Game Developer,,Kingdom College,81,B,73,C,99,A,72,C,100,A,90,A,64,D,,,
1953,Danielle,Johnson,danielle.johnson.1953@gslingacademy.com,female,FALSE,2,FALSE,35,Writer,,Kingdom College,97,A,85,B,86,B,99,A,96,A,90,A,88,B,,,
1954,Willie,Miller,willie.miller.1954@gslingacademy.com,male,FALSE,1,FALSE,3,Real Estate Developer,,Kingdom College,93,A,91,A,61,D,68,D,83,B,82,B,63,D,,,
1955,Andrea,Delgado,andrea.delgado.1955@gslingacademy.com,female,FALSE,2,FALSE,2,Game Developer,,Kingdom College,99,A,86,B,83,B,80,B,69,D,96,A,88,B,,,
1956,Melanie,Clark,melanie.clark.1956@gslingacademy.com,female,FALSE,5,TRUE,16,Software Engineer,,Kingdom College,95,A,97,A,68,D,79,C,63,D,88,B,63,D,,,
1957,Jessica,Beasley,jessica.beasley.1957@gslingacademy.com,female,FALSE,3,FALSE,38,Doctor,,Kingdom College,100,A,92,A,87,B,94,A,85,B,97,A,100,A,,,
1958,Cindy,Bradley,cindy.bradley.1958@gslingacademy.com,female,FALSE,2,FALSE,3,Artist,,Kingdom College,62,D,67,D,85,B,97,A,98,A,62,D,73,C,,,
1959,Dennis,Richardson,dennis.richardson.1959@gslingacademy.com,male,TRUE,10,TRUE,3,Game Developer,,Kingdom College,88,B,71,C,99,A,74,C,76,C,97,A,87,B,,,
1960,Peggy,Hoover,peggy.hoover.1960@gslingacademy.com,female,TRUE,5,FALSE,11,Teacher,,Kingdom College,75,C,100,A,100,A,82,B,63,D,84,B,82,B,,,
1961,Peter,Rice,peter.rice.1961@gslingacademy.com,male,FALSE,1,FALSE,1,Game Developer,,Kingdom College,87,B,91,A,97,A,82,B,79,C,69,D,62,D,,,
1962,Sabrina,Perez,sabrina.perez.1962@gslingacademy.com,female,FALSE,4,FALSE,4,Unknown,,Kingdom College,85,B,60,D,61,D,75,C,83,B,87,B,65,D,,,
1963,Michael,Parker,michael.parker.1963@gslingacademy.com,male,FALSE,3,FALSE,43,Doctor,,Kingdom College,88,B,98,A,94,A,96,A,96,A,89,B,92,A,,,
1964,David,Calderon,david.calderon.1964@gslingacademy.com,male,FALSE,1,FALSE,47,Doctor,,Kingdom College,86,B,93,A,91,A,94,A,93,A,88,B,86,B,,,
1965,James,Gordon,james.gordon.1965@gslingacademy.com,male,FALSE,1,FALSE,9,Government Officer,,Kingdom College,68,D,65,D,95,A,88,B,62,D,87,B,62,D,,,
1966,Jennifer,Leblanc,jennifer.leblanc.1966@gslingacademy.com,female,FALSE,6,FALSE,2,Business Owner,,Kingdom College,67,D,54,D,71,C,50,D,55,D,51,D,66,D,,,
1967,Paul,Bailey,paul.bailey.1967@gslingacademy.com,male,TRUE,4,FALSE,5,Business Owner,,Kingdom College,82,B,69,D,92,A,85,B,59,D,87,B,83,B,,,
1968,Tiffany,Smith,tiffany.smith.1968@gslingacademy.com,female,FALSE,2,FALSE,26,Unknown,,Kingdom College,86,B,88,B,71,C,65,D,86,B,69,D,84,B,,,
1969,Victoria,Alvarez,victoria.alvarez.1969@gslingacademy.com,female,TRUE,3,FALSE,25,Software Engineer,,Kingdom College,95,A,91,A,64,D,65,D,60,D,84,B,99,A,,,
1970,Willie,Elliott,willie.elliott.1970@gslingacademy.com,male,FALSE,5,FALSE,9,Real Estate Developer,,Kingdom College,72,C,82,B,76,C,69,D,67,D,92,A,87,B,,,
1971,James,Bryant,james.bryant.1971@gslingacademy.com,male,FALSE,1,FALSE,27,Accountant,,Kingdom College,99,A,87,B,67,D,91,A,36,F,76,C,64,D,,,
1972,Kimberly,Swanson,kimberly.swanson.1972@gslingacademy.com,female,FALSE,2,TRUE,19,Banker,,Kingdom College,75,C,88,B,71,C,80,B,65,D,85,B,60,D,,,
1973,Beverly,Dawson,beverly.dawson.1973@gslingacademy.com,female,TRUE,1,FALSE,31,Scientist,,Kingdom College,77,C,80,B,86,B,87,B,98,A,98,A,88,B,,,
1974,Lisa,Stewart,lisa.stewart.1974@gslingacademy.com,female,FALSE,4,TRUE,26,Software Engineer,,Kingdom College,95,A,97,A,84,B,97,A,75,C,92,A,92,A,,,
1975,Dwayne,Sims,dwayne.sims.1975@gslingacademy.com,male,FALSE,6,TRUE,11,Banker,,Kingdom College,77,C,97,A,88,B,89,B,74,C,95,A,64,D,,,
1976,Ashley,Fleming,ashley.fleming.1976@gslingacademy.com,female,TRUE,6,FALSE,6,Designer,,Kingdom College,90,A,74,C,92,A,67,D,83,B,73,C,89,B,,,
1977,Lisa,Stafford,lisa.stafford.1977@gslingacademy.com,female,FALSE,8,FALSE,2,Business Owner,,Kingdom College,74,C,59,D,82,B,51,D,91,A,96,A,94,A,,,
1978,Kristin,Garcia,kristin.garcia.1978@gslingacademy.com,female,FALSE,10,TRUE,5,Business Owner,,Kingdom College,56,D,66,D,87,B,64,D,95,A,89,B,76,C,,,
1979,Eric,Adkins,eric.adkins.1979@gslingacademy.com,male,FALSE,7,FALSE,5,Business Owner,,Kingdom College,72,C,69,D,91,A,69,D,53,D,73,C,95,A,,,
1980,Allison,Henderson,allison.henderson.1980@gslingacademy.com,female,FALSE,3,FALSE,27,Lawyer,,Kingdom College,87,B,86,B,83,B,80,B,90,A,90,A,61,D,,,
1981,Alison,Palmer,alison.palmer.1981@gslingacademy.com,female,FALSE,2,FALSE,30,Lawyer,,Kingdom College,80,B,81,B,96,A,92,A,100,A,91,A,87,B,,,
1982,Shane,Parker,shane.parker.1982@gslingacademy.com,male,FALSE,5,FALSE,21,Software Engineer,,Kingdom College,98,A,72,C,64,D,68,D,76,C,84,B,72,C,,,
1983,Debra,Gilbert,debra.gilbert.1983@gslingacademy.com,female,FALSE,0,FALSE,8,Teacher,,Kingdom College,83,B,91,A,69,D,74,C,98,A,86,B,76,C,,,
1984,Mary,Jackson,mary.jackson.1984@gslingacademy.com,female,FALSE,2,FALSE,21,Banker,,Kingdom College,92,A,77,C,91,A,79,C,98,A,77,C,87,B,,,
1985,Joshua,Stuart,joshua.stuart.1985@gslingacademy.com,male,TRUE,3,FALSE,18,Banker,,Kingdom College,79,C,68,D,64,D,68,D,97,A,78,C,84,B,,,
1986,Benjamin,Williams,benjamin.williams.1986@gslingacademy.com,male,FALSE,4,FALSE,3,Government Officer,,Kingdom College,72,C,81,B,89,B,92,A,88,B,87,B,82,B,,,
